modelo,modelo_etiqueta,muestra,muestra_etiqueta,informacion,observaciones,trimestres,periodo_inicial,periodo_final,rmse_modelo,sesgo_observado_menos_modelo,mae_modelo,rmse_ar1,ratio_ar1,mejora_ar1_pct,rmse_ar2,ratio_ar2,mejora_ar2_pct,rmse_ma4,ratio_ma4,mejora_ma4_pct
ensamble_promedio_simple,Promedio simple,solo_covid,Solo COVID,M2,4,4,2021-T1,2021-T4,0.4563212263389768,-0.0308395733992001,0.3706339770807862,0.9832994810345319,0.46407146056751714,53.592853943248286,2.0966977859498224,0.2176380541806407,78.23619458193593,1.21918669743069,0.37428330484627714,62.571669515372285
ensamble_promedio_simple,Promedio simple,solo_covid,Solo COVID,M3,4,4,2021-T1,2021-T4,0.471429034858004,-0.02835377641021302,0.3849395533736533,0.7728240998666165,0.6100081958357265,38.99918041642735,0.932052349457985,0.5057967346277851,49.42032653722149,1.6223586950448567,0.290582493438647,70.9417506561353
ensamble_promedio_simple,Promedio simple,post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.42654961567127636,0.15654709288832253,0.3162591777586571,0.4915745742628993,0.8677210702178284,13.22789297821716,0.49032857066885344,0.8699260887233703,13.00739112766297,0.556282937177201,0.7667853661587345,23.321463384126552
ensamble_promedio_simple,Promedio simple,post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.4647325257650934,0.2227861189631053,0.3496027336745826,0.49483216741620256,0.9391720190539019,6.082798094609809,0.48902889047609904,0.9503171178959352,4.968288210406479,0.5590771823393477,0.8312493166337289,16.87506833662711
ensamble_promedio_simple,Promedio simple,post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.4247628839770002,0.1255010493162126,0.31354730612962006,0.49483216741620256,0.8583978810329297,14.16021189670703,0.48902889047609904,0.8685844379530787,13.14155620469213,0.5590771823393477,0.7597571451577831,24.024285484221686
ensamble_promedio_simple,Promedio simple,post_covid,Post-COVID,M3,18,18,2022-T1,2026-T2,0.3865668063601414,0.12135411038564962,0.2856274934717688,0.4849937508521307,0.7970552314972021,20.294476850279786,0.49291765052786807,0.7842421669140169,21.575783308598307,0.5506519108824309,0.7020166437644069,29.798335623559314
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),completa_con_covid,Todo el test,M1-M3,66,22,2021-T1,2026-T2,0.44448487104523676,0.13511676797286795,0.3310838534625648,0.5925409033815578,0.7501336507043083,24.986634929569174,0.8844345305518266,0.5025639046090937,49.74360953909063,0.7699848355609161,0.5772644479698614,42.273555203013856
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),completa_con_covid,Todo el test,M1,22,22,2021-T1,2026-T2,0.4960911048219215,0.2162903812021299,0.3689877080412733,0.6132985039183914,0.8088901271605481,19.110987283945192,0.9974798477206231,0.49734448866867537,50.26555113313247,0.725254693112354,0.6840232948965815,31.597670510341846
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),completa_con_covid,Todo el test,M2,22,22,2021-T1,2026-T2,0.42912004929435915,0.09573483403140136,0.32192477261574337,0.6132985039183914,0.6996919877558678,30.030801224413217,0.9974798477206231,0.43020422946384,56.979577053616005,0.725254693112354,0.59168186482577,40.831813517423
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),completa_con_covid,Todo el test,M3,22,22,2021-T1,2026-T2,0.40305086623709724,0.0933250886850726,0.30233907973067775,0.5486748187438746,0.734589692233068,26.541030776693198,0.5972781791424951,0.6748126422695575,32.51873577304425,0.852432520037993,0.4728243664602721,52.71756335397279
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),sin_covid,Sin COVID,M1-M3,54,18,2022-T1,2026-T2,0.4244216604070453,0.1556814981769516,0.3135534939482459,0.4915745742628993,0.8633922147894901,13.660778521050986,0.49032857066885344,0.8655862329786229,13.441376702137708,0.556282937177201,0.7629600551128319,23.703994488716805
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),sin_covid,Sin COVID,M1,18,18,2022-T1,2026-T2,0.4623355831046832,0.22110791562419965,0.3460017504750488,0.49483216741620256,0.9343280682797921,6.567193172020791,0.48902889047609904,0.945415684244282,5.458431575571798,0.5590771823393477,0.8269619968572703,17.303800314272966
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),sin_covid,Sin COVID,M2,18,18,2022-T1,2026-T2,0.42224782834984237,0.12504226202458554,0.31112598673482644,0.49483216741620256,0.8533152372745614,14.668476272543863,0.48902889047609904,0.8634414787616305,13.655852123836954,0.5590771823393477,0.7552585612294711,24.47414387705289
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),sin_covid,Sin COVID,M3,18,18,2022-T1,2026-T2,0.38516725914479605,0.12089431688206959,0.2835327446348624,0.4849937508521307,0.7941695299538598,20.58304700461402,0.49291765052786807,0.7814028544774536,21.859714552254637,0.5506519108824309,0.6994750250254423,30.052497497455764
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),solo_covid,Solo COVID,M1-M3,12,4,2021-T1,2021-T4,0.5253718178895063,0.042575482054491624,0.40997047127700004,0.9185156191994788,0.5719791878415609,42.80208121584391,1.794529166972396,0.29276304200498277,70.72369579950173,1.3668552888256016,0.3843653546827948,61.56346453172053
ensamble_ponderado_por_rendimiento,Ponderado por rendimiento (1/RMSE),solo_covid,Solo COVID,M1,4,4,2021-T1,2021-T4,0.6258524204934638,0.194611476302816,0.4724245170892836,0.9832994810345319,0.6364820002091355,36.35179997908645,2.0966977859498224,0.2984943393785038,70.15056606214962,1.21918669743069,0.5133359983441282,48.66640016558718
