periodo,fecha_referencia,meses_disponibles,modelo,prediccion,prediccion_log_pct,prediccion_qoq_aritmetica_pct,unidad_prediccion,incluido_ensamble,peso_ensamble,metodo_ponderacion,puntaje_senal,umbral_activacion_senal,umbral_saturacion_senal,proporcion_factores_activos,intensidad_senal,modelos_factoriales_alineados,peso_transferido_a_senal,alpha_ridge,observaciones_ajuste,inicio_muestra_ajuste,fin_muestra_ajuste
2026-T3,2026-09-30,1,media_historica,0.5704344674849409,0.5704344674849409,0.5720645429235176,100_dlog_pib_real_desestacionalizado,True,0.1,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,,121,1996-T2,2026-T2
2026-T3,2026-09-30,1,ar_disponible,0.46372226796496635,0.46372226796496635,0.4647991235703089,100_dlog_pib_real_desestacionalizado,True,0.7,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,,119,1996-T4,2026-T2
2026-T3,2026-09-30,1,ar2_disponible,0.4726163369311585,0.4726163369311585,0.47373492946358453,100_dlog_pib_real_desestacionalizado,False,0.0,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,,118,1997-T1,2026-T2
2026-T3,2026-09-30,1,factores,0.42044694944795347,0.42044694944795347,0.421332067683908,100_dlog_pib_real_desestacionalizado,True,0.1,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,1.0,39,2016-T4,2026-T2
2026-T3,2026-09-30,1,factores_ar,0.323777409692495,0.323777409692495,0.32430213490870263,100_dlog_pib_real_desestacionalizado,True,0.1,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,1.0,39,2016-T4,2026-T2
2026-T3,2026-09-30,1,factores_huber,0.3626269967912411,0.3626269967912411,0.3632852839537267,100_dlog_pib_real_desestacionalizado,False,0.0,pesos_adaptativos_por_senal_factorial_fuerte,0.7514030404925377,1.785383315828995,5.478545358851652,0.5,0.0,True,0.0,,39,2016-T4,2026-T2
