modelo,meses_disponibles,nombre_variable,sector,frecuencia_seleccion_pct,impacto_absoluto_medio_todos_pronosticos_pp,impacto_medio_firmado_pp,reduccion_error_media_pp,proporcion_veces_ayudo_pct,periodo_impacto_maximo,ranking_importancia,modelo_etiqueta
dfm_lasso_sin_ar1,2,PIM-PF grupos y clases | Brasil | 20.1 Fabricação de produtos químicos inorgânicos | PIMPF - Número-índice (2022=100),real,2.5316455696202533,8.71221938618288e-05,-0.0034413266575422,0.0024363053989279,50.0,2020-T3,145.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,base monetaria: valor,financiero,1.2658227848101269,7.83546875398688e-05,0.0061900203156496,-0.0061900203156497,0.0,2006-T2,146.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,7.481064193204308e-05,0.0059100407126314,0.0059100407126314,100.0,2026-T1,147.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,ipca: variacion mensual pct,real,1.2658227848101269,7.240656169780876e-05,0.0057201183741268,0.0057201183741268,100.0,2007-T4,148.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,balanza pagos: errores omisiones millones usd,externo,1.2658227848101269,7.0646692225669e-05,0.0055810886858278,0.0055810886858278,100.0,2009-T2,149.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagos totales,fiscal,1.2658227848101269,6.811957142390266e-05,-0.0053814461424883,0.0053814461424883,100.0,2023-T3,150.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PIM-PF grupos y clases | Brasil | 19.3 Fabricação de biocombustíveis | PIMPF - Número-índice (2022=100),real,5.063291139240507,6.317214580936692e-05,-0.000774251530973,0.001085742604506,75.0,2013-T3,151.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: dotacion actualizada,fiscal,8.860759493670885,5.845663043723808e-05,0.000384372872245,2.0530193833642345e-05,28.57142857142857,2022-T2,152.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,empleo pnadc: ingreso real brl,real,1.2658227848101269,5.460513651111266e-05,0.0043138057843779,-0.0043138057843779,0.0,2021-T1,153.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,5.2942174253448085e-05,-0.0041824317660223,-0.0041824317660223,0.0,2026-T1,154.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagado ejercicio,fiscal,1.2658227848101269,5.0984226692792574e-05,-0.0040277539087306,-0.0040277539087305,0.0,2026-T1,155.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: dotacion actualizada,fiscal,2.5316455696202533,5.072652853106162e-05,-0.0020036978769769,-0.0012867496778748,50.0,2025-T1,156.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,base monetaria: valor,financiero,6.329113924050633,4.907335648606223e-05,0.000687207712541,-0.0001228607813559,40.0,2006-T2,157.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,selic tasas: selic efectiva media pct anual,real,3.79746835443038,4.710223907231187e-05,-0.0010148917440465,0.0009780863586268,33.33333333333333,2006-T2,158.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: dotacion actualizada,fiscal,1.2658227848101269,4.583381344095458e-05,0.0036208712618354,0.0036208712618354,100.0,2025-T1,159.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Energia elétrica - consumo - região Centro-Oeste (CO) - quantidade,real,2.5316455696202533,4.284626333281551e-05,-0.0016556862668301,0.0016924274016462,100.0,2005-T3,160.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,3.93190531776002e-05,0.0031062052010304,0.0031062052010304,100.0,2022-T4,161.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,6.329113924050633,3.873340524826182e-05,0.0005475605757119,0.0002674149282228,60.0,2023-T1,162.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,balanza pagos: otras inversiones millones usd,externo,2.5316455696202533,3.1093354092165896e-05,-1.111461431302363e-05,1.111461431302363e-05,50.0,2021-T1,163.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,ipca: variacion mensual pct,real,1.2658227848101269,3.07439223217089e-05,-0.002428769863415,0.0024287698634148,100.0,2012-T1,164.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,ipca: variacion mensual pct,real,1.2658227848101269,3.070829471883257e-05,-0.0024259552827877,-0.0024259552827876,0.0,2026-T1,165.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,"PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Equipamentos e materiais para escritório, informática e comunicação | PMC - Número-índice (2022=100)",real,3.79746835443038,3.063990241423654e-05,-0.0001008410197981,-0.000328896845235,33.33333333333333,2012-T2,166.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,3.0467683276033065e-05,0.0024069469788066,0.0024069469788066,100.0,2022-T2,167.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagos totales,fiscal,1.2658227848101269,3.045370636169548e-05,0.0024058428025739,-0.0024058428025739,0.0,2022-T1,168.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: devengado,fiscal,1.2658227848101269,2.745744693270329e-05,0.0021691383076835,0.0021691383076836,100.0,2026-T1,169.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PMS segmentos | Brasil | Índice de volume de serviços | 13. Transporte aquaviário | PMS - Número-índice (2022=100),real,1.2658227848101269,2.7139615891924173e-05,0.002144029655462,0.002144029655462,100.0,2022-T2,170.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,balanza pagos: renta cartera dividendos millones usd,externo,1.2658227848101269,2.615057397729231e-05,-0.002065895344206,0.002065895344206,100.0,2015-T1,171.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PIM-PF grupos y clases | Brasil | 25.91 Fabricação de embalagens metálicas | PIMPF - Número-índice (2022=100),real,1.2658227848101269,2.5298376705904765e-05,-0.0019985717597664,0.0019985717597664,100.0,2021-T1,172.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,base monetaria: valor,financiero,1.2658227848101269,2.514105543213705e-05,-0.0019861433791388,0.0019861433791388,100.0,2015-T1,173.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,"PIM-PF grupos y clases | Brasil | 16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis | PIMPF - Número-índice (2022=100)",real,1.2658227848101269,2.462729770867346e-05,-0.0019455565189852,-0.0019455565189852,0.0,2015-T4,174.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,balanza pagos: renta reservas millones usd,externo,2.5316455696202533,2.4187890495794952e-05,0.0009554216745839,6.370559981444535e-05,50.0,2005-T2,175.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Geração de energia elétrica - termo nuclear: quantidade,real,5.063291139240507,2.35423488905678e-05,4.50082504399596e-06,4.50082504399596e-06,50.0,2015-T4,176.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,ipp: mensual pct,real,1.2658227848101269,2.186816143329935e-05,0.0017275847532306,-0.0017275847532306,0.0,2021-T1,177.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagado ejercicio,fiscal,1.2658227848101269,2.1679371654277686e-05,0.0017126703606879,0.001712670360688,100.0,2023-T1,178.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: devengado,fiscal,1.2658227848101269,2.1679371654268552e-05,0.0017126703606872,0.0017126703606871,100.0,2023-T1,179.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Indicadores Industriais - utilização da capacidade instalada - indústria - índice (média 2006 = 100),real,1.2658227848101269,2.105827302183365e-05,-0.0016636035687248,-0.0016636035687247,0.0,2012-T2,180.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,"PIM-PF grupos y clases | Brasil | 17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado | PIMPF - Número-índice (2022=100)",real,2.5316455696202533,1.85959648417005e-05,0.0001113670051322,0.0007345406112471,100.0,2020-T4,181.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Exportações - ônibus - montados - qde.,real,1.2658227848101269,1.8177870001893687e-05,0.0014360517301496,0.0014360517301494,100.0,2009-T2,182.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagado ejercicio,fiscal,2.5316455696202533,1.5652352077659187e-05,-0.0006182679070675,0.0004597211727728,50.0,2016-T3,183.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagos totales,fiscal,2.5316455696202533,1.5633616654544716e-05,0.0006175278578545,-0.0004513105824359,50.0,2016-T3,184.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,1.4395596606768588e-05,0.0011372521319347,-0.0011372521319347,0.0,2023-T3,185.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 1.14 Mamona | Área plantada,real,7.594936708860759,1.4039869881879582e-05,-4.393638617522973e-06,0.0001690629576734,66.66666666666666,2023-T1,186.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: devengado,fiscal,1.2658227848101269,1.4025203255100302e-05,0.0011079910571529,0.0011079910571529,100.0,2022-T4,187.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,consumo mensual ibge: indice original,real,2.5316455696202533,1.3405248299560328e-05,0.0005295073078326,0.0001874235696772,50.0,2015-T4,188.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 21 Mandioca | Área plantada,real,1.2658227848101269,1.298886302925881e-05,0.0010261201793114,0.0010261201793114,100.0,2022-T4,189.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,1.1693078559696405e-05,-0.000923753206216,-0.0009237532062159,0.0,2019-T2,190.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,balanza pagos: servicios seguros millones usd,externo,1.2658227848101269,1.0993228085415465e-05,-0.0008684650187478,-0.0008684650187478,0.0,2015-T4,191.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: pagado ejercicio,fiscal,1.2658227848101269,1.0974639757490746e-05,-0.0008669965408417,-0.0008669965408417,0.0,2022-T2,192.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: devengado,fiscal,1.2658227848101269,1.079820367390086e-05,-0.0008530580902381,-0.0008530580902381,0.0,2022-T2,193.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PMS segmentos | Brasil | Índice de receita nominal de serviços | 13. Transporte aquaviário | PMS - Número-índice (2022=100),real,1.2658227848101269,9.30227065405619e-06,0.0007348793816704,0.0007348793816704,100.0,2026-T1,194.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PMS actividades | Brasil | Índice de receita nominal de serviços | 4.2 Transporte aquaviário | PMS - Número-índice (2022=100),real,1.2658227848101269,9.302270654054083e-06,0.0007348793816702,0.0007348793816703,100.0,2026-T1,195.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Indicadores Industriais - utilização da capacidade instalada - indústria - índice dessazonalizado (média 2006 = 100),real,1.2658227848101269,8.739865684340891e-06,-0.0006904493890629,0.0006904493890629,100.0,2012-T1,196.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PMC actividades complementarias | Brasil | Índice de receita nominal de vendas no comércio varejista | Hipermercados e supermercados | PMC - Número-índice (2022=100),real,1.2658227848101269,7.69283045694379e-06,-0.0006077336060985,-0.0006077336060985,0.0,2009-T4,197.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,scr indexadores: cartera activa miles millones brl,financiero,1.2658227848101269,7.595988878049251e-06,-0.0006000831213658,-0.0006000831213658,0.0,2026-T1,198.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 11 Cana-de-açúcar | Área plantada,real,3.79746835443038,7.494377992183558e-06,-9.531679109185212e-05,-0.0001973519537941,0.0,2019-T2,199.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: dotacion actualizada,fiscal,1.2658227848101269,7.481982169394097e-06,0.0005910765913821,-0.0005910765913821,0.0,2020-T3,200.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: devengado,fiscal,2.5316455696202533,7.464640448892155e-06,0.0002948532977312,0.0002948532977312,100.0,2026-T1,201.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: dotacion actualizada,fiscal,2.5316455696202533,7.376107340828076e-06,-0.0002645597487368,0.0002913562399627,100.0,2022-T1,202.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,7.284982738399606e-06,-0.0005755136363335,-0.0005755136363335,0.0,2019-T2,203.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,7.154317880998672e-06,0.0005651911125988,0.0005651911125988,100.0,2019-T2,204.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,1.2658227848101269,6.941697558117568e-06,-0.0005483941070912,-0.0005483941070912,0.0,2019-T2,205.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 7 Batata - inglesa (3ª Safra) | Área plantada,real,1.2658227848101269,5.2586467717686e-06,0.0004154330949697,-0.0004154330949697,0.0,2015-T1,206.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 4 Banana | Área plantada,real,1.2658227848101269,4.880139530484568e-06,-0.0003855310229082,0.0003855310229082,100.0,2022-T1,207.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,S&P 500: promedio mensual del cierre diario,real,1.2658227848101269,4.29263112920513e-06,-0.0003391178592072,-0.0003391178592072,0.0,2019-T2,208.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Produção - ônibus - montados - qde.,real,1.2658227848101269,4.167739365595539e-06,0.000329251409882,0.000329251409882,100.0,2012-T3,209.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 1.2 Amendoim (1ª Safra) | Área plantada,real,1.2658227848101269,4.111094868446464e-06,0.0003247764946072,-0.0003247764946072,0.0,2015-T1,210.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,3.5637205559312297e-06,-0.0002815339239185,-0.0002815339239185,0.0,2022-T4,211.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,deuda publica federal: otros pct,financiero,1.2658227848101269,3.002110963106686e-06,0.0002371667660854,-0.0002371667660854,0.0,2015-T1,212.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Intenção de consumo das famílias - total,real,1.2658227848101269,2.972046399300537e-06,-0.0002347916655447,-0.0002347916655447,0.0,2025-T1,213.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,2.5316455696202533,2.8339455931167235e-06,-0.0001034085207826,-0.0001034085207826,50.0,2017-T1,214.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 1.18 Sorgo | Área plantada,real,1.2658227848101269,2.492104046155166e-06,-0.0001968762196462,0.0001968762196462,100.0,2015-T1,215.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,2.168170977711596e-06,0.0001712855072392,-0.0001712855072392,0.0,2022-T1,216.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,Produção - petróleo - média - quantidade/dia,real,1.2658227848101269,1.4332348018229025e-06,0.000113225549344,0.0001132255493438,100.0,2009-T2,217.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,resultado fiscal bcb: valor,fiscal,1.2658227848101269,9.227228616287482e-07,7.289510606867111e-05,7.289510606867111e-05,100.0,2015-T4,218.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,deuda publica federal: otros miles millones brl,financiero,1.2658227848101269,6.917952461374985e-07,5.465182444486239e-05,-5.465182444486239e-05,0.0,2022-T1,219.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PMS actividades | Brasil | Índice de receita nominal de serviços | 5. Outros serviços | PMS - Número-índice (2022=100),real,1.2658227848101269,6.13517512245656e-07,4.8467883467406825e-05,4.8467883467462336e-05,100.0,2019-T2,220.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,"PIM-PF grupos y clases | Brasil | 28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão | PIMPF - Número-índice (2022=100)",real,1.2658227848101269,4.417729238628574e-07,3.490006098516574e-05,3.490006098516574e-05,100.0,2012-T3,221.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,LSPA estimativas mensuales | Brasil | 8 Cacau | Área plantada,real,1.2658227848101269,2.68077650351864e-07,2.1178134377797253e-05,2.1178134377852764e-05,100.0,2019-T2,222.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: restos pagados,fiscal,2.5316455696202533,2.211180887342581e-07,8.734164505003195e-06,-5.718416575317686e-06,50.0,2020-T3,223.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,gasto publico tesouro: comprometido,fiscal,1.2658227848101269,2.099823481662036e-07,-1.6588605505130083e-05,1.6588605505130083e-05,100.0,2022-T1,224.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,PIM-PF categorias economicas | Brasil | 325 Gasolinas para automóvel (motor spirit) | PIMPF - Número-índice (2022=100),real,1.2658227848101269,5.9371888559542455e-08,-4.690379196203853e-06,-4.690379196259364e-06,0.0,2019-T2,225.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,2,"PMC vehiculos | Brasil | Índice de receita nominal de vendas de veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2658227848101269,0.0,0.0,0.0,0.0,2009-T3,226.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: tres meses servicios sin ajuste pct,real,35.44303797468354,0.1859299963223992,-0.4803440498340508,0.2721211764235084,57.14285714285714,2020-T2,1.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: tres meses sin ajuste pct,real,72.15189873417721,0.0451383528268183,-0.0415777205727205,0.0168437228077683,59.64912280701754,2014-T2,2.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Indicadores Industriais - pessoal empregado - indústria - índice dessazonalizado (média 2006 = 100),real,25.31645569620253,0.0393076738218604,0.0086990768613159,0.0114849179737008,45.0,2008-T4,3.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,America Latina: indice produccion industrial,real,43.03797468354431,0.0386059321201305,0.0638824160254396,0.009451677467742,58.82352941176471,2020-T3,4.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Mundo: indice produccion industrial,real,11.39240506329114,0.0207623333279104,0.0374362596218678,-0.0597021093030348,33.33333333333333,2009-T1,5.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Produção - caminhões - montados - qde.,real,10.126582278481012,0.0169060397154435,-0.1077917247218166,0.153303133073459,75.0,2012-T1,6.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: indice sin ajuste,real,22.78481012658228,0.0167170708959998,0.0643763030315325,-0.0178552583457819,55.55555555555556,2020-T3,7.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: indice industria sin ajuste,real,12.658227848101266,0.0161712794114239,0.0973934742133823,-0.0491627311231593,60.0,2020-T3,8.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Energia elétrica - consumo - comércio - quantidade,real,21.518987341772156,0.0140128431539289,0.0402127545668287,0.0457268188851739,47.05882352941176,2024-T2,9.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PMC comercio ampliado por actividad | Brasil | Índice de receita nominal de vendas no comércio varejista ampliado | Combustíveis e lubrificantes | PMC - Número-índice (2022=100),real,12.658227848101266,0.0135095827438041,0.1030300957113874,-0.0718274105121776,60.0,2020-T3,10.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Estados Unidos: indice produccion industrial,real,26.582278481012654,0.0132793892856436,0.0085289930270744,-0.0047476866972799,47.61904761904761,2021-T4,11.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: tres meses impuestos sin ajuste pct,real,34.177215189873415,0.0112299255814446,0.0101571592958592,0.0066650160980005,48.14814814814815,2023-T4,12.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF actividades industriales | Brasil | 3 Indústrias de transformação | PIMPF - Número-índice (2022=100),real,25.31645569620253,0.0104503818537222,-0.008451253974703,0.0237184918879013,55.00000000000001,2013-T4,13.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF categorias economicas | Brasil | 1 Bens de capital | PIMPF - Número-índice (2022=100),real,10.126582278481012,0.0103261250957016,0.0325118905874529,-0.0229293750542811,62.5,2013-T1,14.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,ibc br: tres meses ex agro sin ajuste pct,real,3.79746835443038,0.0101908262471824,-0.1626801372244155,0.0322914762294351,66.66666666666666,2016-T4,15.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,"PMC actividades complementarias | Brasil | Índice de receita nominal de vendas no comércio varejista | Tecidos, vestuário e calçados | PMC - Número-índice (2022=100)",real,1.2658227848101269,0.0094203495003586,0.7442076105283366,-0.7442076105283366,0.0,2020-T3,16.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Indicador IPEA de FBCF - índice real (média 1995 = 100),real,46.83544303797469,0.0087496994036906,-0.0031177409389328,0.0067386491715197,43.24324324324324,2009-T2,17.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF categorias economicas | Brasil | 31 Bens de consumo duráveis | PIMPF - Número-índice (2022=100),real,8.860759493670885,0.0080836976991012,-0.0250692430944304,-0.0373891221441417,42.85714285714285,2021-T3,18.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,"PIM-PF actividades industriales | Brasil | 3.29 Fabricação de veículos automotores, reboques e carrocerias | PIMPF - Número-índice (2022=100)",real,7.594936708860759,0.0076205861049166,0.0528772587987445,-0.0608614714615383,33.33333333333333,2020-T3,19.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Combustíveis e lubrificantes | PMC - Número-índice (2022=100),real,7.594936708860759,0.0073053425743007,0.085858070087493,-0.0316571148528366,50.0,2020-T3,20.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Energia elétrica - consumo - quantidade,real,12.658227848101266,0.0071027193905581,0.018102158242091,0.0443473367602126,70.0,2024-T2,21.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,"PIM-PF actividades industriales | Brasil | 3.25 Fabricação de produtos de metal, exceto máquinas e equipamentos | PIMPF - Número-índice (2022=100)",real,10.126582278481012,0.0056381871162698,0.002241052711419,0.0268603530948105,75.0,2011-T1,22.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Emplacamento de veículos - autoveículos,real,11.39240506329114,0.0053743289185327,0.0221807371695053,0.0083896034274369,55.55555555555556,2026-T2,23.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,"PMC vehiculos | Brasil | Índice de volume de vendas de veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2658227848101269,0.0047740655974792,0.3771511822008615,0.3771511822008615,100.0,2009-T1,24.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,"PMC comercio ampliado por actividad | Brasil | Índice de volume de vendas no comércio varejista ampliado | Veículos, motocicletas, partes e peças | PMC - Número-índice (2022=100)",real,1.2658227848101269,0.0047740655974792,0.3771511822008606,0.3771511822008606,100.0,2009-T1,25.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Sondagem CNI: evolucion de la produccion industrial,real,8.860759493670885,0.0042562991715029,0.0288653840238544,-0.0027812431601504,42.85714285714285,2024-T1,26.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Licenciamento Nacionais - Automóveis - montados - qde.,real,11.39240506329114,0.0042146724844967,-0.0009070419894559,0.015512444942397,55.55555555555556,2022-T2,27.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF actividades industriales | Brasil | 3.28 Fabricação de máquinas e equipamentos | PIMPF - Número-índice (2022=100),real,12.658227848101266,0.0041867062610396,-0.006078565398667,-0.0213176385555967,40.0,2013-T1,28.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Indicadores Industriais - faturamento real - indústria - índice dessazonalizado (média 2006 = 100),real,21.518987341772156,0.0040562084600473,0.0053370230320451,0.0088253891382613,58.82352941176471,2007-T4,29.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Indicadores Industriais - horas trabalhadas - indústria - índice dessazonalizado (média 2006 = 100),real,12.658227848101266,0.0034964513832066,-0.0045111514870804,-0.0083456061537406,30.0,2009-T1,30.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF grupos y clases | Brasil | 25.92 Fabricação de produtos de trefilados de metal | PIMPF - Número-índice (2022=100),real,10.126582278481012,0.0033678452673111,-0.0080567731448528,-0.000639761413578,25.0,2011-T1,31.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,base monetaria: valor,financiero,3.79746835443038,0.0033390290813715,0.0864045087186259,-0.0862655679327702,66.66666666666666,2006-T2,32.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Licenciamento total - Caminhões - montados - qde.,real,2.5316455696202533,0.0031706518145781,0.1252407466758376,0.1252407466758376,100.0,2007-T4,33.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF actividades industriales | Brasil | 3.23 Fabricação de produtos de minerais não metálicos | PIMPF - Número-índice (2022=100),real,10.126582278481012,0.0030890861086399,-0.0159367407373549,0.006512054354851,62.5,2011-T1,34.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,PIM-PF indicadores especiales | Brasil | 6.3.3.1 Bens de consumo duráveis - Baixa intensidade | PIMPF - Número-índice (2022=100),real,6.329113924050633,0.0029864626321954,0.017291411040152,-0.0337943236591762,20.0,2025-T2,35.0,DFM · LASSO sin AR1
dfm_lasso_sin_ar1,3,Energia elétrica - consumo - indústria - quantidade,real,11.39240506329114,0.0029661046695757,0.0057031731298163,-0.0166814588698171,22.22222222222222,2005-T3,36.0,DFM · LASSO sin AR1
